"","X.1","X","longitude","latitude","Type1","Type2","Type3","Value","Icon","Remark","Zipcode","crime","mean","area"
"2044",2044,2044,-74.0048104,40.729277,"Rent","R4  -ELEVATOR",NA,49.06,"Rent","63 DOWNING STREET , New York",10014,619,47.3433044848964,"Greenwich Village and Soho"
"2045",2045,2045,-73.992092,40.733053,"Rent","D3  -ELEVATOR",NA,41.7776470588235,"Rent","63 EAST 11 STREET , New York",10003,822,47.6307854516211,"Lower East Side"
"2046",2046,2046,-73.9921589,40.7315065,"Rent","R9  -CONDOPS",NA,38.66,"Rent","63 EAST 9 STREET , New York",10003,811,47.6307854516211,"Lower East Side"
"2047",2047,2047,-74.0087796,40.7056004,"Rent","D5  -ELEVATOR",NA,43.105,"Rent","63 WALL STREET , New York",10005,259,51.42875,"Lower Manhattan"
"2048",2048,2048,-73.994929,40.7393092,"Rent","R4  -ELEVATOR",NA,50.97,"Rent","63 WEST 17 STREET , New York",10011,790,49.1637557493983,"Chelsea and Clinton"
"2049",2049,2049,-73.971662,40.7451889,"Rent","R4  -ELEVATOR",NA,47.08,"Rent","630 1 AVENUE , New York",10016,195,50.4251235766046,"Gramercy Park and Murray Hill"
"2050",2050,2050,-73.9788018,40.7258771,"Rent","R4  -ELEVATOR",NA,45.86,"Rent","631 EAST 9 STREET , New York",10009,493,46.233633015873,"Lower East Side"
"2051",2051,2051,-73.9369695,40.8375359,"Rent","D1  -ELEVATOR",NA,51.34,"Rent","631 EDGECOMBE AVENUE , New York",10032,340,27.404,"Inwood and Washington Heights"
"2053",2053,2053,-73.9574965,40.8207641,"Rent","D1  -ELEVATOR",NA,31.15,"Rent","634 WEST 135 STREET , New York",10031,231,27.9216951219512,"Inwood and Washington Heights"
"2054",2054,2054,-73.9780213,40.7265771,"Rent","D5  -ELEVATOR",NA,55.31,"Rent","636 EAST 11 STREET , New York",10009,436,46.233633015873,"Lower East Side"
"2055",2055,2055,-73.9455801,40.8366621,"Rent","D1  -ELEVATOR",NA,23.42,"Rent","638 WEST 160 STREET , New York",10032,358,27.404,"Inwood and Washington Heights"
"2056",2056,2056,-73.922434,40.866648,"Rent","D1  -ELEVATOR",NA,22.96,"Rent","639 WEST 204 STREET , New York",10034,550,24.86,"Inwood and Washington Heights"
"2057",2057,2057,-73.9981939,40.7293069,"Rent","R9  -CONDOPS",NA,53.6,"Rent","64 WEST 3 STREET , New York",10012,722,49.2700310481868,"Greenwich Village and Soho"
"2058",2058,2058,-73.9751746,40.7920843,"Rent","R4  -ELEVATOR",NA,42.77,"Rent","640 WEST END AVENUE , New York",10024,456,43.5819368711326,"Upper West Side"
"2059",2059,2059,-73.975954,40.759071,"Rent","R4  -ELEVATOR",NA,54.72,"Rent","641 5 AVENUE , New York",10022,706,47.5797090671885,"Gramercy Park and Murray Hill"
"2060",2060,2060,-73.9754271,40.7458781,"Rent","R9  -CONDOPS",NA,50.53,"Rent","649 2 AVENUE , New York",10016,368,50.4251235766046,"Gramercy Park and Murray Hill"
"2061",2061,2061,-73.9530817,40.7870646,"Rent","R4  -ELEVATOR",NA,57.03,"Rent","65 EAST 96 STREET , New York",10128,293,45.9451660787772,"Upper East Side"
"2062",2062,2062,-73.993948,40.724277,"Rent","D7  -ELEVATOR",NA,54.815,"Rent","65 EAST HOUSTON STREET , New York",10012,799,49.2700310481868,"Greenwich Village and Soho"
"2063",2063,2063,-74.0086743,40.7094986,"Rent","R9  -CONDOPS",NA,44.27,"Rent","65 NASSAU STREET , New York",10038,469,48.2096049382716,"Lower Manhattan"
"2064",2064,2064,-74.009493,40.7202864,"Rent","R4  -ELEVATOR",NA,37.51,"Rent","65 NORTH MOORE STREET , New York",10013,255,43.9129747732426,"Greenwich Village and Soho"
"2065",2065,2065,-74.0039152,40.724304,"Rent","C1  -WALK-UP",NA,41.82,"Rent","65 SULLIVAN STREET , New York",10012,522,49.2700310481868,"Greenwich Village and Soho"
"2066",2066,2066,-73.9793291,40.7760977,"Rent","D7  -ELEVATOR",NA,59.6,"Rent","65 WEST 70 STREET , New York",10023,414,48.0819509939898,"Upper West Side"
"2067",2067,2067,-73.9668655,40.7930713,"Rent","RR  -CONRENT",NA,22.62,"Rent","65 WEST 96 STREET , New York",10025,484,35.2191121286121,"Upper West Side"
"2068",2068,2068,-74.0060188,40.7170757,"Rent","R4  -ELEVATOR",NA,43.13,"Rent","65 WORTH STREET , New York",10013,615,43.9129747732426,"Greenwich Village and Soho"
"2069",2069,2069,-73.9939939,40.7407484,"Rent","R4  -ELEVATOR",NA,54.47,"Rent","650 6 AVENUE , New York",10011,774,49.1637557493983,"Chelsea and Clinton"
"2070",2070,2070,-73.974968,40.7924213,"Rent","R4  -ELEVATOR",NA,39.63,"Rent","650 WEST END AVENUE , New York",10025,460,35.2191121286121,"Upper West Side"
"2071",2071,2071,-73.9452383,40.8222941,"Rent","D1  -ELEVATOR",NA,24.61,"Rent","656 ST NICHOLAS AVENUE , New York",10030,549,28.0306259259259,"Central Harlem"
"2072",2072,2072,-73.940639,40.829118,"Rent","D1  -ELEVATOR",NA,31.16,"Rent","66 ST NICHOLAS PLACE , New York",10032,477,27.404,"Inwood and Washington Heights"
"2073",2073,2073,-73.9521698,40.8012311,"Rent","R4  -ELEVATOR",NA,22.17,"Rent","66 ST. NICHOLAS AVENUE , New York",10026,685,32.749269820296,"Central Harlem"
"2074",2074,2074,-73.9983144,40.7343987,"Rent","C4  -WALK-UP",NA,43.57,"Rent","66 WEST 10 STREET , New York",10011,804,49.1637557493983,"Chelsea and Clinton"
"2075",2075,2075,-73.9855735,40.7520205,"Rent","RR  -CONRENT",NA,46.72,"Rent","66 WEST 38 STREET , New York",10018,1401,50.9166666666667,"Chelsea and Clinton"
"2076",2076,2076,-73.982135,40.756293,"Rent","R4  -ELEVATOR",NA,46.07,"Rent","66 WEST 45 STREET , New York",10036,1199,50.2338965367965,"Chelsea and Clinton"
"2077",2077,2077,-73.935671,40.856292,"Rent","D1  -ELEVATOR",NA,23.59,"Rent","660 FT WASHINGTON AVENUE , New York",10040,272,24.653,"Inwood and Washington Heights"
"2078",2078,2078,-73.9526749,40.8258984,"Rent","R4  -ELEVATOR",NA,26.68,"Rent","660 RIVERSIDE DRIVE , New York",10031,372,27.9216951219512,"Inwood and Washington Heights"
"2079",2079,2079,-73.9716667,40.791748,"Rent","R9  -CONDOPS",NA,40.95,"Rent","661 AMSTERDAM AVENUE , New York",10025,522,35.2191121286121,"Upper West Side"
"2080",2080,2080,-73.9460622,40.8371739,"Rent","D1  -ELEVATOR",NA,16.36,"Rent","665 WEST 160 STREET , New York",10032,293,27.404,"Inwood and Washington Heights"
"2081",2081,2081,-73.9696802,40.7599033,"Rent","R4  -ELEVATOR",NA,46.4,"Rent","667 LEXINGTON AVENUE , New York",10022,797,47.5797090671885,"Gramercy Park and Murray Hill"
"2082",2082,2082,-74.0041954,40.7176461,"Rent","R4  -ELEVATOR",NA,45.12,"Rent","67 FRANKLIN STREET , New York",10013,576,43.9129747732426,"Greenwich Village and Soho"
"2083",2083,2083,-74.0092405,40.7181072,"Rent","R4  -ELEVATOR",NA,42.26,"Rent","67 HUDSON STREET , New York",10013,287,43.9129747732426,"Greenwich Village and Soho"
"2084",2084,2084,-74.0097455,40.7091407,"Rent","R4  -ELEVATOR",NA,48.66,"Rent","67 LIBERTY STREET , New York",10005,476,51.42875,"Lower Manhattan"
"2085",2085,2085,-73.961573,40.799831,"Rent","R2  -WALK-UP",NA,34.4,"Rent","67 WEST 107 STREET , New York",10025,430,35.2191121286121,"Upper West Side"
"2086",2086,2086,-73.941845,40.811439,"Rent","C4  -WALK-UP",NA,23.71,"Rent","67 WEST 131 STREET , New York",10037,679,30.4980555555556,"Central Harlem"
"2087",2087,2087,-73.952032,40.8264621,"Rent","D1  -ELEVATOR",NA,25.585,"Rent","670 RIVERSIDE DRIVE , New York",10031,383,27.9216951219512,"Inwood and Washington Heights"
"2088",2088,2088,-73.944942,40.8228719,"Rent","D1  -ELEVATOR",NA,29.7675,"Rent","672 ST NICHOLAS AVENUE , New York",10030,550,28.0306259259259,"Central Harlem"
"2089",2089,2089,-74.008148,40.733903,"Rent","R4  -ELEVATOR",NA,55.79,"Rent","677 WASHINGTON STREET , New York",10014,348,47.3433044848964,"Greenwich Village and Soho"
"2090",2090,2090,-73.9424381,40.8235159,"Rent","R4  -ELEVATOR",NA,35.56,"Rent","68 BRADHURST AVENUE , New York",10039,611,29.8734090909091,"Central Harlem"
"2091",2091,2091,-73.9888453,40.7237018,"Rent","D7  -ELEVATOR",NA,47.05,"Rent","68 EAST 1 STREET , New York",10003,846,47.6307854516211,"Lower East Side"
"2092",2092,2092,-73.9983941,40.7344396,"Rent","C4  -WALK-UP",NA,39.71,"Rent","68 WEST 10 STREET , New York",10011,821,49.1637557493983,"Chelsea and Clinton"
"2093",2093,2093,-73.9355688,40.8567344,"Rent","D1  -ELEVATOR",NA,25.19,"Rent","680 FT WASHINGTON AVENUE , New York",10040,262,24.653,"Inwood and Washington Heights"
"2094",2094,2094,-73.9515728,40.8272061,"Rent","R4  -ELEVATOR",NA,23.89,"Rent","680 RIVERSIDE DRIVE , New York",10031,376,27.9216951219512,"Inwood and Washington Heights"
"2095",2095,2095,-73.9741415,40.7935381,"Rent","D3  -ELEVATOR",NA,44.125,"Rent","680 WEST END AVENUE , New York",10025,465,35.2191121286121,"Upper West Side"
"2096",2096,2096,-73.951254,40.827355,"Rent","D1  -ELEVATOR",NA,21.72,"Rent","684 RIVERSIDE DRIVE , New York",10031,401,27.9216951219512,"Inwood and Washington Heights"
"2097",2097,2097,-73.9932183,40.7360697,"Rent","R9  -CONDOPS",NA,48.53,"Rent","69 5 AVENUE , New York",10003,921,47.6307854516211,"Lower East Side"
"2098",2098,2098,-74.0046498,40.7368799,"Rent","R4  -ELEVATOR",NA,43.73,"Rent","69 BANK STREET , New York",10014,725,47.3433044848964,"Greenwich Village and Soho"
"2099",2099,2099,-73.9983151,40.7154407,"Rent","C7  -WALK-UP",NA,46.76,"Rent","69 BAYARD STREET , New York",10013,608,43.9129747732426,"Greenwich Village and Soho"
"2100",2100,2100,-73.9352922,40.8527309,"Rent","R4  -ELEVATOR",NA,19.74,"Rent","69 BENNETT AVENUE , New York",10033,518,23.9595238095238,"Inwood and Washington Heights"
"2101",2101,2101,-73.9374058,40.808749,"Rent","R4  -ELEVATOR",NA,33.88,"Rent","69 EAST 130 STREET , New York",10037,662,30.4980555555556,"Central Harlem"
"2102",2102,2102,-73.9623179,40.7992426,"Rent","R2  -WALK-UP",NA,43.25,"Rent","69 WEST 106 STREET , New York",10025,436,35.2191121286121,"Upper West Side"
"2103",2103,2103,-73.961692,40.799881,"Rent","C4  -WALK-UP",NA,27.62,"Rent","69 WEST 107 STREET , New York",10025,428,35.2191121286121,"Upper West Side"
"2105",2105,2105,-73.9349809,40.85721,"Rent","D1  -ELEVATOR",NA,24.04,"Rent","690 FT WASHINGTON AVENUE , New York",10040,264,24.653,"Inwood and Washington Heights"
"2106",2106,2106,-74.006989,40.733801,"Rent","D5  -ELEVATOR",NA,47.1883333333333,"Rent","697 GREENWICH STREET , New York",10014,394,47.3433044848964,"Greenwich Village and Soho"
"2107",2107,2107,-73.9739808,40.7936888,"Rent","D3  -ELEVATOR",NA,39.9666666666667,"Rent","698 WEST END AVENUE , New York",10025,453,35.2191121286121,"Upper West Side"
"2108",2108,2108,-73.9945497,40.7265673,"Rent","R4  -ELEVATOR",NA,37.43,"Rent","7 BOND STREET , New York",10012,747,49.2700310481868,"Greenwich Village and Soho"
"2109",2109,2109,-73.9934468,40.7350339,"Rent","R9  -CONDOPS",NA,37.94,"Rent","7 EAST 13 STREET , New York",10003,824,47.6307854516211,"Lower East Side"
"2110",2110,2110,-73.991336,40.7378488,"Rent","R4  -ELEVATOR",NA,48.3,"Rent","7 EAST 17 STREET , New York",10003,933,47.6307854516211,"Lower East Side"
"2111",2111,2111,-73.9901811,40.7395803,"Rent","R4  -ELEVATOR",NA,43.32,"Rent","7 EAST 20 STREET , New York",10003,690,47.6307854516211,"Lower East Side"
"2112",2112,2112,-73.986211,40.744635,"Rent","D8  -ELEVATOR",NA,60.88,"Rent","7 EAST 28 STREET , New York",10016,834,50.4251235766046,"Gramercy Park and Murray Hill"
"2113",2113,2113,-73.990303,40.7149396,"Rent","R4  -ELEVATOR",NA,47.11,"Rent","7 ESSEX STREET , New York",10002,603,46.1467041985792,"Lower East Side"
"2114",2114,2114,-73.9869973,40.738179,"Rent","R4  -ELEVATOR",NA,43.57,"Rent","7 GRAMERCY PARK WEST , New York",10003,729,47.6307854516211,"Lower East Side"
"2115",2115,2115,-74.009493,40.7185099,"Rent","R4  -ELEVATOR",NA,45.77,"Rent","7 HARRISON STREET , New York",10013,275,43.9129747732426,"Greenwich Village and Soho"
"2116",2116,2116,-74.0087798,40.721181,"Rent","R4  -ELEVATOR",NA,39.53,"Rent","7 HUBERT STREET , New York",10013,256,43.9129747732426,"Greenwich Village and Soho"
"2117",2117,2117,-74.0047533,40.7205933,"Rent","R4  -ELEVATOR",NA,33.61,"Rent","7 LISPENARD STREET , New York",10013,454,43.9129747732426,"Greenwich Village and Soho"
"2118",2118,2118,-74.003548,40.7314341,"Rent","C5  -WALK-UP",NA,42.69,"Rent","7 MORTON STREET , New York",10014,716,47.3433044848964,"Greenwich Village and Soho"
"2119",2119,2119,-73.9615373,40.7972035,"Rent","R2  -WALK-UP",NA,26.26,"Rent","7 WEST 104 STREET , New York",10025,342,35.2191121286121,"Upper West Side"
"2120",2120,2120,-73.959645,40.799819,"Rent","D1  -ELEVATOR",NA,39.91,"Rent","7 WEST 108 STREET , New York",10025,369,35.2191121286121,"Upper West Side"
"2121",2121,2121,-73.9422705,40.8074881,"Rent","C5  -WALK-UP",NA,42.11,"Rent","7 WEST 126 STREET , New York",10027,827,32.1442658137882,"Central Harlem"
"2122",2122,2122,-73.9400658,40.8105633,"Rent","R2  -WALK-UP",NA,31.48,"Rent","7 WEST 131 STREET , New York",10037,686,30.4980555555556,"Central Harlem"
"2123",2123,2123,-73.9695101,40.7864766,"Rent","D3  -ELEVATOR",NA,41.68,"Rent","7 WEST 87 STREET , New York",10024,201,43.5819368711326,"Upper West Side"
"2124",2124,2124,-74.0175724,40.7074487,"Rent","D8  -ELEVATOR",NA,54.24,"Rent","70 BATTERY PLACE , New York",10280,129,51.3575,"Lower Manhattan"
"2125",2125,2125,-73.953303,40.815622,"Rent","D1  -ELEVATOR",NA,27.73,"Rent","70 CONVENT AVENUE , New York",10027,474,32.1442658137882,"Central Harlem"
"2126",2126,2126,-73.990303,40.7327026,"Rent","D6  -ELEVATOR",NA,43.52,"Rent","70 EAST 12 STREET , New York",10003,882,47.6307854516211,"Lower East Side"
"2127",2127,2127,-73.98663,40.7365827,"Rent","D1  -ELEVATOR",NA,60.13,"Rent","70 IRVING PLACE , New York",10003,838,47.6307854516211,"Lower East Side"
"2129",2129,2129,-74.0066742,40.7154105,"Rent","R4  -ELEVATOR",NA,38.71,"Rent","70 READE STREET , New York",10007,495,46.8389393939394,"Lower Manhattan"
"2130",2130,2130,-73.9349718,40.8575353,"Rent","D1  -ELEVATOR",NA,22.62,"Rent","700 FT WASHINGTON AVENUE , New York",10040,246,24.653,"Inwood and Washington Heights"
"2131",2131,2131,-73.9937234,40.7285738,"Rent","R4  -ELEVATOR",NA,36.61,"Rent","704 BROADWAY , New York",10003,636,47.6307854516211,"Lower East Side"
"2132",2132,2132,-73.9502641,40.8285423,"Rent","R4  -ELEVATOR",NA,26.2,"Rent","706 RIVERSIDE DRIVE , New York",10031,391,27.9216951219512,"Inwood and Washington Heights"
"2133",2133,2133,-73.9771619,40.7224031,"Rent","R4  -ELEVATOR",NA,38.81,"Rent","71 AVENUE D , New York",10009,387,46.233633015873,"Lower East Side"
"2134",2134,2134,-74.0127751,40.7075758,"Rent","D5  -ELEVATOR",NA,34.02,"Rent","71 BROADWAY , New York",10006,354,45.53625,"Lower Manhattan"
"2135",2135,2135,-74.0083249,40.7097671,"Rent","R4  -ELEVATOR",NA,49.53,"Rent","71 NASSAU STREET , New York",10038,455,48.2096049382716,"Lower Manhattan"
"2136",2136,2136,-73.9789855,40.7497607,"Rent","R4  -ELEVATOR",NA,46.72,"Rent","71 PARK AVENUE , New York",10016,613,50.4251235766046,"Gramercy Park and Murray Hill"
"2137",2137,2137,-73.9970978,40.7359057,"Rent","D7  -ELEVATOR",NA,43.55,"Rent","71 WEST 12 STREET , New York",10011,804,49.1637557493983,"Chelsea and Clinton"
"2138",2138,2138,-74.007599,40.733866,"Rent","R9  -CONDOPS",NA,33.95,"Rent","712 GREENWICH STREET , New York",10014,384,47.3433044848964,"Greenwich Village and Soho"
"2139",2139,2139,-73.989845,40.762747,"Rent","R9  -CONDOPS",NA,41.69,"Rent","715 9 AVENUE , New York",10019,862,50.6850948275862,"Chelsea and Clinton"
"2140",2140,2140,-73.9644761,40.7695022,"Rent","R4  -ELEVATOR",NA,52.66,"Rent","715 PARK AVENUE , New York",10021,131,48.7826667634533,"Upper East Side"
"2141",2141,2141,-73.988555,40.759486,"Rent","D6  -ELEVATOR",NA,52.05,"Rent","717 8 AVENUE , New York",10036,1641,50.2338965367965,"Chelsea and Clinton"
"2142",2142,2142,-73.98877,40.724866,"Rent","R4  -ELEVATOR",NA,50.98,"Rent","72 EAST 3 STREET , New York",10003,817,47.6307854516211,"Lower East Side"
"2143",2143,2143,-74.002791,40.724324,"Rent","D1  -ELEVATOR",NA,40.43,"Rent","72 THOMPSON STREET , New York",10012,556,49.2700310481868,"Greenwich Village and Soho"
"2144",2144,2144,-73.9615259,40.8001615,"Rent","C5  -WALK-UP",NA,41.535,"Rent","72 WEST 108 STREET , New York",10025,440,35.2191121286121,"Upper West Side"
"2145",2145,2145,-73.9495293,40.8295939,"Rent","D1  -ELEVATOR",NA,31.58,"Rent","720 RIVERSIDE DRIVE , New York",10031,359,27.9216951219512,"Inwood and Washington Heights"
"2146",2146,2146,-73.9739779,40.762309,"Rent","R4  -ELEVATOR",NA,68.29,"Rent","721 5 AVENUE , New York",10022,677,47.5797090671885,"Gramercy Park and Murray Hill"
"2147",2147,2147,-73.9883351,40.7596624,"Rent","D6  -ELEVATOR",NA,48.18,"Rent","727 8 AVENUE , New York",10036,1639,50.2338965367965,"Chelsea and Clinton"
"2148",2148,2148,-73.9357066,40.853942,"Rent","D1  -ELEVATOR",NA,27.015,"Rent","729 WEST 186 STREET , New York",10033,452,23.9595238095238,"Inwood and Washington Heights"
"2149",2149,2149,-73.9927128,40.7366749,"Rent","R9  -CONDOPS",NA,51.2,"Rent","73 5 AVENUE , New York",10003,926,47.6307854516211,"Lower East Side"
"2150",2150,2150,-74.000483,40.722693,"Rent","R4  -ELEVATOR",NA,46.84,"Rent","73 MERCER STREET , New York",10012,669,49.2700310481868,"Greenwich Village and Soho"
"2151",2151,2151,-74.0037595,40.7244985,"Rent","D9  -ELEVATOR",NA,59.99,"Rent","73 SULLIVAN STREET , New York",10012,480,49.2700310481868,"Greenwich Village and Soho"
"2152",2152,2152,-73.9630297,40.7978206,"Rent","C4  -WALK-UP",NA,26.23,"Rent","73 WEST 104 STREET , New York",10025,475,35.2191121286121,"Upper West Side"
"2153",2153,2153,-73.9372201,40.8517703,"Rent","C1  -WALK-UP",NA,26.3,"Rent","730 WEST 183 STREET , New York",10033,477,23.9595238095238,"Inwood and Washington Heights"
"2154",2154,2154,-73.9731084,40.7948761,"Rent","R4  -ELEVATOR",NA,67.74,"Rent","732 WEST END AVENUE , New York",10025,456,35.2191121286121,"Upper West Side"
"2155",2155,2155,-73.9354566,40.8543936,"Rent","R4  -ELEVATOR",NA,33.27,"Rent","736 WEST 187 STREET , New York",10033,427,23.9595238095238,"Inwood and Washington Heights"
"2156",2156,2156,-73.9638745,40.7703877,"Rent","R4  -ELEVATOR",NA,56.62,"Rent","737 PARK AVENUE , New York",10021,163,48.7826667634533,"Upper East Side"
"2157",2157,2157,-73.9880175,40.7600443,"Rent","RR  -CONRENT",NA,48.18,"Rent","739 8 AVENUE , New York",10036,1646,50.2338965367965,"Chelsea and Clinton"
"2158",2158,2158,-73.9611355,40.775634,"Rent","D3  -ELEVATOR",NA,49.14625,"Rent","74 EAST 79 STREET , New York",10075,134,47.3576524390244,"Upper East Side"
"2159",2159,2159,-73.9723393,40.7854428,"Rent","R2  -WALK-UP",NA,35.5,"Rent","74 WEST 85 STREET , New York",10024,323,43.5819368711326,"Upper West Side"
"2160",2160,2160,-73.9359362,40.8546296,"Rent","D1  -ELEVATOR",NA,23.87,"Rent","740 WEST 187 STREET , New York",10033,396,23.9595238095238,"Inwood and Washington Heights"
"2161",2161,2161,-73.972636,40.7953417,"Rent","D3  -ELEVATOR",NA,34.68,"Rent","740 WEST END AVENUE , New York",10025,486,35.2191121286121,"Upper West Side"
"2162",2162,2162,-73.9434906,40.8252848,"Rent","D1  -ELEVATOR",NA,25.02,"Rent","742 ST NICHOLAS AVENUE , New York",10031,566,27.9216951219512,"Inwood and Washington Heights"
"2163",2163,2163,-73.9914737,40.7178284,"Rent","R2  -WALK-UP",NA,53.34,"Rent","75 ALLEN STREET , New York",10002,790,46.1467041985792,"Lower East Side"
"2164",2164,2164,-73.967587,40.793337,"Rent","RR  -CONRENT",NA,41.09,"Rent","750 COLUMBUS AVENUE , New York",10025,530,35.2191121286121,"Upper West Side"
"2165",2165,2165,-73.9923361,40.7302801,"Rent","D5  -ELEVATOR",NA,58.525,"Rent","752 BROADWAY , New York",10003,665,47.6307854516211,"Lower East Side"
"2166",2166,2166,-73.9725684,40.7957017,"Rent","RR  -CONRENT",NA,38.54,"Rent","752 WEST END AVENUE , New York",10025,494,35.2191121286121,"Upper West Side"
"2167",2167,2167,-74.0048544,40.7317195,"Rent","R2  -WALK-UP",NA,40.99,"Rent","76 BEDFORD STREET , New York",10014,640,47.3433044848964,"Greenwich Village and Soho"
"2168",2168,2168,-74.004666,40.7295733,"Rent","D6  -ELEVATOR",NA,75.7,"Rent","76 CARMINE STREET , New York",10014,637,47.3433044848964,"Greenwich Village and Soho"
"2169",2169,2169,-74.0071536,40.7386599,"Rent","C1  -WALK-UP",NA,51.59,"Rent","76 HORATIO STREET , New York",10014,513,47.3433044848964,"Greenwich Village and Soho"
"2170",2170,2170,-73.9864693,40.7368108,"Rent","D1  -ELEVATOR",NA,46.0816666666667,"Rent","76 IRVING PLACE , New York",10003,819,47.6307854516211,"Lower East Side"
"2171",2171,2171,-73.9725115,40.785419,"Rent","R4  -ELEVATOR",NA,45.61,"Rent","76 WEST 85 STREET , New York",10024,335,43.5819368711326,"Upper West Side"
"2172",2172,2172,-73.9743547,40.7646095,"Rent","R4  -ELEVATOR",NA,59.6,"Rent","768 5 AVENUE , New York",10019,466,50.6850948275862,"Chelsea and Clinton"
"2173",2173,2173,-73.9914737,40.7179056,"Rent","R4  -ELEVATOR",NA,48.66,"Rent","77 ALLEN STREET , New York",10002,793,46.1467041985792,"Lower East Side"
"2174",2174,2174,-73.9464985,40.7958546,"Rent","R4  -ELEVATOR",NA,37.46,"Rent","77 EAST 110 STREET , New York",10029,753,36.1083994996549,"East Harlem"
