"","longitude","latitude","Type1","Type2","Type3","Value","Icon","Remark","Zipcode"
"1656",-73.9948015,40.7497938,"Rent","R4  -ELEVATOR",NA,48.33,"Rent","406 8 AVENUE , New York",10001
"1657",-73.9919328,40.7603978,"Rent","R4  -ELEVATOR",NA,49.95,"Rent","406 WEST 45 STREET , New York",10036
"1658",-73.9828422,40.7298871,"Rent","R4  -ELEVATOR",NA,46.73,"Rent","407 EAST 12 STREET , New York",10009
"1659",-73.9755049,40.7822002,"Rent","R4  -ELEVATOR",NA,51.29,"Rent","408 COLUMBUS AVENUE , New York",10024
"1660",-73.9520593,40.7718956,"Rent","R4  -ELEVATOR",NA,48.02,"Rent","408 EAST 79 STREET , New York",10075
"1661",-73.9855052,40.726288,"Rent","D1  -ELEVATOR",NA,59.585,"Rent","409 EAST 6 STREET , New York",10009
"1662",-73.9358443,40.8516888,"Rent","D1  -ELEVATOR",NA,25.72,"Rent","41 BENNETT AVENUE , New York",10033
"1663",-73.9799267,40.7483698,"Rent","D6  -ELEVATOR",NA,43.7,"Rent","41 PARK AVENUE , New York",10016
"1664",-73.9911983,40.7432724,"Rent","D7  -ELEVATOR",NA,59.89,"Rent","41 WEST 24 STREET , New York",10010
"1665",-73.9758633,40.7647538,"Rent","D6  -ELEVATOR",NA,61.17,"Rent","41 WEST 58 STREET , New York",NA
"1666",-73.9779983,40.7773455,"Rent","R4  -ELEVATOR",NA,46.27,"Rent","41 WEST 72 STREET , New York",10023
"1667",-73.9721901,40.7841776,"Rent","D3  -ELEVATOR",NA,42.35,"Rent","41 WEST 83 STREET , New York",10024
"1668",-73.954272,40.768536,"Rent","D1  -ELEVATOR",NA,47.1414285714286,"Rent","410 EAST 74 STREET , New York",10021
"1669",-73.9861742,40.7159517,"Rent","D6  -ELEVATOR",NA,40.53,"Rent","410 GRAND STREET , New York",10002
"1670",NA,NA,"Rent","D1  -ELEVATOR",NA,49.90125,"Rent","410 WEST 53 STREET , New York",NA
"1671",-73.9806613,40.7846673,"Rent","D1  -ELEVATOR",NA,46.18,"Rent","410 WEST END AVENUE , New York",10024
"1672",-73.9507462,40.7734909,"Rent","D3  -ELEVATOR",NA,53.65,"Rent","411 EAST 81 STREET , New York",NA
"1673",-73.9564277,40.8059373,"Rent","R2  -WALK-UP",NA,20.45,"Rent","411 MANHATTAN AVENUE , New York",10026
"1674",-73.9833014,40.7289097,"Rent","C1  -WALK-UP",NA,46.58,"Rent","412 EAST 11 STREET , New York",NA
"1675",-73.952212,40.813685,"Rent","C1  -WALK-UP",NA,27.38,"Rent","412 WEST 129 STREET , New York",10027
"1676",-74.00132,40.747918,"Rent","D1  -ELEVATOR",NA,49.546,"Rent","412 WEST 25 STREET , New York",NA
"1677",-73.9804777,40.7847955,"Rent","D1  -ELEVATOR",NA,42.3,"Rent","412 WEST END AVENUE , New York",10024
"1678",-73.9328822,40.7980995,"Rent","R4  -ELEVATOR",NA,25.94,"Rent","414 EAST 120 STREET , New York",10035
"1679",-73.9927592,40.7599748,"Rent","D1  -ELEVATOR",NA,53.355,"Rent","414 WEST 44 STREET , New York",NA
"1680",-73.9910979,40.7625079,"Rent","C4  -WALK-UP",NA,43.3133333333333,"Rent","414 WEST 48 STREET , New York",NA
"1681",-73.9881911,40.7662919,"Rent","R4  -ELEVATOR",NA,48.03,"Rent","414 WEST 54 STREET , New York",10019
"1682",-73.971305,40.7456286,"Rent","R4  -ELEVATOR",NA,50.24,"Rent","415 EAST 37 STREET , New York",10016
"1683",-74.0094353,40.7217569,"Rent","R4  -ELEVATOR",NA,42.77,"Rent","415 GREENWICH STREET , New York",10013
"1684",-74.001528,40.7476712,"Rent","D1  -ELEVATOR",NA,48.8971428571429,"Rent","415 WEST 24 STREET , New York",10011
"1685",-73.9831119,40.728923,"Rent","R4  -ELEVATOR",NA,42.52,"Rent","416 EAST 11 STREET , New York",10009
"1686",-73.9341413,40.7961442,"Rent","R4  -ELEVATOR",NA,35.78,"Rent","416 EAST 117 STREET , New York",10035
"1687",-73.992874,40.7288201,"Rent","D1  -ELEVATOR",NA,36.8066666666667,"Rent","416 LAFAYETTE STREET , New York",10003
"1688",-73.9890387,40.7650566,"Rent","R4  -ELEVATOR",NA,47.81,"Rent","416 WEST 52 STREET , New York",10019
"1689",-73.9590878,40.8079742,"Rent","D1  -ELEVATOR",NA,35.89,"Rent","417 WEST 118 STREET , New York",NA
"1690",-73.962295,40.7953252,"Rent","R4  -ELEVATOR",NA,33.34,"Rent","418 CENTRAL PARK WEST , New York",10025
"1691",NA,NA,"Rent","D3  -ELEVATOR",NA,45.47,"Rent","418 EAST 85 STREET , New York",10028
"1692",-73.9522846,40.8144909,"Rent","D1  -ELEVATOR",NA,37.26,"Rent","418 WEST 130 STREET , New York",10027
"1693",-74.0052992,40.7365765,"Rent","R9  -CONDOPS",NA,46.69,"Rent","419 BLEECKER STREET , New York",10014
"1694",-73.9608623,40.8060713,"Rent","D1  -ELEVATOR",NA,38.82,"Rent","419 WEST 115 STREET , New York",10025
"1695",-73.9592415,40.8080471,"Rent","D1  -ELEVATOR",NA,22.515,"Rent","419 WEST 118 STREET , New York",NA
"1696",-73.9524683,40.8143628,"Rent","D1  -ELEVATOR",NA,34.6333333333333,"Rent","419 WEST 129 STREET , New York",10027
"1697",-73.998814,40.7217367,"Rent","R4  -ELEVATOR",NA,72.72,"Rent","42 CROSBY STREET , New York",10012
"1698",-73.9884665,40.7384647,"Rent","R4  -ELEVATOR",NA,56.54,"Rent","42 EAST 20 STREET , New York",10003
"1699",-73.9462459,40.8037811,"Rent","R4  -ELEVATOR",NA,41.03,"Rent","42 WEST 120 STREET , New York",10027
"1700",-74.0024003,40.7223128,"Rent","R4  -ELEVATOR",NA,29.33,"Rent","42 WOOSTER STREET , New York",10013
"1701",-73.9620195,40.795826,"Rent","R4  -ELEVATOR",NA,22.56,"Rent","420 CENTRAL PARK WEST , New York",10025
"1702",-73.961721,40.7584225,"Rent","R4  -ELEVATOR",NA,38.1,"Rent","420 EAST 58 STREET , New York",10022
"1703",-73.9579098,40.7633213,"Rent","D9  -ELEVATOR",NA,44.472,"Rent","420 EAST 66 STREET , New York",NA
"1704",-73.9544199,40.7678408,"Rent","C4  -WALK-UP",NA,35.765,"Rent","420 EAST 73 STREET , New York",10021
"1705",-73.9518254,40.7716962,"Rent","D3  -ELEVATOR",NA,37.59,"Rent","420 EAST 79 STREET , New York",10075
"1706",-73.9489783,40.7764604,"Rent","R4  -ELEVATOR",NA,36.39,"Rent","420 EAST 86 STREET , New York",10028
"1707",-74.0024003,40.746714,"Rent","R4  -ELEVATOR",NA,53.42,"Rent","420 WEST 23 STREET , New York",10011
"1708",-74.0015969,40.7479705,"Rent","R4  -ELEVATOR",NA,55.77,"Rent","420 WEST 25 STREET , New York",10001
"1709",-73.9938117,40.7586226,"Rent","RR  -CONRENT",NA,42.13,"Rent","420 WEST 42 STREET , New York",10036
"1710",-73.9823831,40.7296674,"Rent","D6  -ELEVATOR",NA,50.61,"Rent","421 EAST 12 STREET , New York",NA
"1711",-73.981605,40.730308,"Rent","R4  -ELEVATOR",NA,46.98,"Rent","421 EAST 13 STREET , New York",10009
"17121",-73.952869,40.770114,"Rent","D1  -ELEVATOR",NA,46.088,"Rent","421 EAST 76 STREET , New York",10021
"17131",-73.9380487,40.8353584,"Rent","D1  -ELEVATOR",NA,48.84,"Rent","421 WEST 162 STREET , New York",NA
"1714",-74.0031807,40.745821,"Rent","D1  -ELEVATOR",NA,58.06,"Rent","421 WEST 21 STREET , New York",10011
"1715",-74.0017116,40.747813,"Rent","D1  -ELEVATOR",NA,48.93,"Rent","421 WEST 24 STREET , New York",10011
"1716",-73.976549,40.725211,"Rent","D1  -ELEVATOR",NA,36.55,"Rent","422 EAST 10 STREET , New York",10009
"1717",-73.9614914,40.7583512,"Rent","D3  -ELEVATOR",NA,39.7533333333333,"Rent","422 EAST 58 STREET , New York",NA
"1718",-73.9549414,40.7669153,"Rent","R4  -ELEVATOR",NA,53.38,"Rent","422 EAST 72 STREET , New York",10021
"1719",-74.0040269,40.744918,"Rent","R4  -ELEVATOR",NA,51.47,"Rent","422 WEST 20 STREET , New York",10011
"1720",-73.9461541,40.7790095,"Rent","D1  -ELEVATOR",NA,42.0066666666667,"Rent","423 EAST 90 STREET , New York",10128
"1721",-73.9577605,40.7633483,"Rent","C4  -WALK-UP",NA,46.54,"Rent","424 EAST 66 STREET , New York",NA
"1722",-73.982279,40.751017,"Rent","R4  -ELEVATOR",NA,52.58,"Rent","425 5 AVENUE , New York",10016
"1723",-73.9989526,40.7212082,"Rent","R4  -ELEVATOR",NA,29.39,"Rent","425 BROOME STREET , New York",10013
"1724",-73.9619047,40.7960217,"Rent","R4  -ELEVATOR",NA,36.79,"Rent","425 CENTRAL PARK WEST , New York",10025
"1725",-73.9587133,40.7617185,"Rent","R9  -CONDOPS",NA,39.15,"Rent","425 EAST 63 STREET , New York",10065
"1726",-73.9532259,40.7693299,"Rent","D9  -ELEVATOR",NA,35.4,"Rent","425 EAST 75 STREET , New York",10021
"1727",-73.9511092,40.7727721,"Rent","D1  -ELEVATOR",NA,45.6025,"Rent","425 EAST 80 STREET , New York",10075
"17281",-73.9491964,40.7753053,"Rent","D9  -ELEVATOR",NA,50.21,"Rent","425 EAST 84 STREET , New York",10028
"1729",-73.991015,40.762977,"Rent","C4  -WALK-UP",NA,44.565,"Rent","425 WEST 48 STREET , New York",NA
"17301",-73.990137,40.764356,"Rent","R4  -ELEVATOR",NA,51.14,"Rent","425 WEST 50 STREET , New York",10019
"1731",NA,NA,"Rent","D1  -ELEVATOR",NA,48.7814285714286,"Rent","425 WEST 57 STREET , New York",10019
"1732",-73.9576342,40.7633593,"Rent","C4  -WALK-UP",NA,45.42,"Rent","426 EAST 66 STREET , New York",10065
"1733",-73.9894536,40.7651784,"Rent","R4  -ELEVATOR",NA,52.49,"Rent","426 WEST 52 STREET , New York",10019
"1734",-74.0015855,40.7253549,"Rent","R4  -ELEVATOR",NA,42.83,"Rent","426 WEST BROADWAY , New York",10012
"17351",-73.9357295,40.8510251,"Rent","R4  -ELEVATOR",NA,24.89,"Rent","4260 BROADWAY , New York",10033
"1736",-73.952585,40.7699939,"Rent","D9  -ELEVATOR",NA,47.9966666666667,"Rent","427 EAST 76 STREET , New York",10021
"1737",-73.9896832,40.7648637,"Rent","D1  -ELEVATOR",NA,50.29,"Rent","427 WEST 51 STREET , New York",NA
"1738",-73.9428477,40.8119697,"Rent","C7  -WALK-UP",NA,35.96,"Rent","429 MALCOM X BOULEVARD , New York",10027
"1739",-73.9880339,40.724561,"Rent","D9  -ELEVATOR",NA,51.52,"Rent","43 1 AVENUE , New York",NA
"1740",-74.008001,40.7297485,"Rent","R4  -ELEVATOR",NA,41.41,"Rent","43 CLARKSON STREET , New York",10014
"1741",-73.986093,40.742067,"Rent","R4  -ELEVATOR",NA,54.17,"Rent","43 EAST 25 STREET , New York",10010
"1742",-73.9836963,40.7449023,"Rent","R4  -ELEVATOR",NA,55.29,"Rent","43 EAST 30 STREET , New York",10016
"17431",-73.9957893,40.713188,"Rent","C4  -WALK-UP",NA,36.015,"Rent","43 HENRY STREET , New York",10002
"1744",-73.9949859,40.7385403,"Rent","D9  -ELEVATOR",NA,60.74,"Rent","43 WEST 16 STREET , New York",10011
"17451",-73.9833032,40.7704951,"Rent","R4  -ELEVATOR",NA,43.19,"Rent","43 WEST 61 STREET , New York",10023
"17461",-73.9814275,40.7720342,"Rent","R4  -ELEVATOR",NA,51.2,"Rent","43 WEST 64 STREET , New York",10023
"1747",-74.0041781,40.718523,"Rent","D5  -ELEVATOR",NA,59.77,"Rent","43 WHITE STREET , New York",10013
"1748",-73.9485191,40.7762408,"Rent","D6  -ELEVATOR",NA,46.64,"Rent","430 EAST 86 STREET , New York",10028
"1749",-73.961523,40.796552,"Rent","D3  -ELEVATOR",NA,30.54,"Rent","431 CENTRAL PARK WEST , New York",10025
"1750",-73.9819707,40.72947,"Rent","R2  -WALK-UP",NA,46.97,"Rent","431 EAST 12 STREET , New York",10009
"1751",-73.9473251,40.7775367,"Rent","D3  -ELEVATOR",NA,51.125,"Rent","432 EAST 88 STREET , New York",10128
"1752",-73.9717539,40.7616426,"Rent","R4  -ELEVATOR",NA,54.78,"Rent","432 PARK AVENUE , New York",10022
"1753",-74.0035939,40.7459182,"Rent","D1  -ELEVATOR",NA,51.0484210526316,"Rent","433 WEST 21 STREET , New York",NA
"1754",-73.9932643,40.7597763,"Rent","D3  -ELEVATOR",NA,52.4372727272727,"Rent","433 WEST 43 STREET , New York",10036
"1755",-73.9333149,40.7962289,"Rent","D1  -ELEVATOR",NA,40.23,"Rent","434 EAST 118 STREET , New York",NA
"1756",-74.004799,40.7445546,"Rent","D1  -ELEVATOR",NA,55.7257142857143,"Rent","434 WEST 19 STREET , New York",10011
"1757",-73.9523286,40.7698333,"Rent","R4  -ELEVATOR",NA,43.75,"Rent","435 EAST 76 STREET , New York",10021
"1758",-73.987181,40.7687723,"Rent","D3  -ELEVATOR",NA,50.0133333333333,"Rent","435 WEST 57 STREET , New York",10019
"1759",-73.9888109,40.7668622,"Rent","D1  -ELEVATOR",NA,56.98,"Rent","437 WEST 54 STREET , New York",NA
"1760",-73.9321015,40.7977183,"Rent","D3  -ELEVATOR",NA,32.52,"Rent","438 EAST 120 STREET , New York",10035
"1761",-73.9816485,40.729872,"Rent","C1  -WALK-UP",NA,47,"Rent","438 EAST 13 STREET , New York",10009
"1762",-73.9917721,40.7332971,"Rent","R4  -ELEVATOR",NA,53.7,"Rent","44 EAST 12 STREET , New York",10003
"1763",-73.9670474,40.7680929,"Rent","R4  -ELEVATOR",NA,40.43,"Rent","44 EAST 67 STREET , New York",10065
"1764",-73.9939692,40.712102,"Rent","R4  -ELEVATOR",NA,49.16,"Rent","44 MARKET STREET , New York",10002
"1765",-74.0028134,40.7354613,"Rent","C4  -WALK-UP",NA,50.28,"Rent","44 PERRY STREET , New York",10014
"1766",-73.9782509,40.7768991,"Rent","D1  -ELEVATOR",NA,45.662,"Rent","44 WEST 72 STREET , New York",NA
"17671",-73.981632,40.72979,"Rent","C1  -WALK-UP",NA,46.97,"Rent","440 EAST 13 STREET , New York",10009
"1768",NA,NA,"Rent","D1  -ELEVATOR",NA,43.425,"Rent","440 EAST 78 STREET , New York",NA
"1769",-73.9484043,40.7753951,"Rent","D1  -ELEVATOR",NA,44.9233333333333,"Rent","440 EAST 85 STREET , New York",NA
"1770",-73.9470496,40.7773432,"Rent","D3  -ELEVATOR",NA,41.506,"Rent","440 EAST 88 STREET , New York",10128
"1771",-73.9822591,40.751617,"Rent","R4  -ELEVATOR",NA,49.65,"Rent","441 5 AVENUE , New York",10016
"1772",-73.943746,40.827174,"Rent","D1  -ELEVATOR",NA,35.28,"Rent","441 CONVENT AVENUE , New York",10031
"1773",-73.9799174,40.7436811,"Rent","C7  -WALK-UP",NA,63.97,"Rent","442 3 AVENUE , New York",NA
"1774",-73.9775162,40.7847414,"Rent","R9  -CONDOPS",NA,39.43,"Rent","442 AMSTERDAM AVENUE , New York",10024
"1775",-74.0066968,40.7311176,"Rent","R9  -CONDOPS",NA,37.61,"Rent","442 HUDSON STREET , New York",10014
"1776",-73.9877549,40.7685644,"Rent","D3  -ELEVATOR",NA,48.89,"Rent","442 WEST 57 STREET , New York",10019
"1777",-73.99129,40.729484,"Rent","R9  -CONDOPS",NA,48.27,"Rent","443 LAFAYETTE STREET , New York",10003
"1778",-73.94345,40.828719,"Rent","R2  -WALK-UP",NA,25.81,"Rent","443 WEST 151 STREET , New York",10031
"1779",-73.955499,40.8064666,"Rent","RR  -CONRENT",NA,32.01,"Rent","444 MANHATTAN AVENUE , New York",10026
"1780",-74.0049711,40.7446465,"Rent","R4  -ELEVATOR",NA,59.81,"Rent","444 WEST 19 STREET , New York",10011
"1781",-73.9920247,40.7629578,"Rent","D1  -ELEVATOR",NA,51.026,"Rent","444 WEST 48 STREET , New York",NA
"1782",-73.942381,40.829871,"Rent","D1  -ELEVATOR",NA,29.83,"Rent","445 WEST 153 STREET , New York",10031
"1783",-74.004852,40.745085,"Rent","R4  -ELEVATOR",NA,50.98,"Rent","445 WEST 19 STREET , New York",10011
"1784",-73.991841,40.763279,"Rent","D3  -ELEVATOR",NA,48.63,"Rent","445 WEST 48 STREET , New York",10036
"1785",-73.9892011,40.7670526,"Rent","R4  -ELEVATOR",NA,46.3,"Rent","445 WEST 54 STREET , New York",10019
"1786",-73.9923346,40.7622589,"Rent","R4  -ELEVATOR",NA,51.12,"Rent","446 WEST 47 STREET , New York",10036
"1787",-73.9931265,40.7613775,"Rent","R4  -ELEVATOR",NA,47.42,"Rent","447 WEST 45 STREET , New York",10036
"1788",NA,NA,"Rent","D1  -ELEVATOR",NA,49.436,"Rent","448 WEST 58 STREET , New York",NA
"1789",-74.0038234,40.7300831,"Rent","D1  -ELEVATOR",NA,64.005,"Rent","45 CARMINE STREET , New York",NA
"1790",-74.0018494,40.7339733,"Rent","R4  -ELEVATOR",NA,51.91,"Rent","45 CHRISTOPHER STREET , New York",10014
"1791",-73.9352816,40.8121772,"Rent","D3  -ELEVATOR",NA,33.93,"Rent","45 EAST 135 STREET , New York",10037
"1792",-73.9872728,40.7399939,"Rent","R4  -ELEVATOR",NA,61.7,"Rent","45 EAST 22 STREET , New York",10010
"1793",-73.9678259,40.7679332,"Rent","R9  -CONDOPS",NA,47.25,"Rent","45 EAST 66 STREET , New York",10065
"1794",-73.961196,40.777008,"Rent","R4  -ELEVATOR",NA,51.81,"Rent","45 EAST 80 STREET , New York",10075
"1795",-74.0079162,40.7093194,"Rent","R4  -ELEVATOR",NA,53.35,"Rent","45 JOHN STREET , New York",10038
"1796",-73.9797431,40.7486525,"Rent","R4  -ELEVATOR",NA,50.92,"Rent","45 PARK AVENUE , New York",10016
"1797",NA,NA,"Rent","D3  -ELEVATOR",NA,41.7,"Rent","45 WEST 132 STREET , New York",NA
"1798",-73.980659,40.7741974,"Rent","R4  -ELEVATOR",NA,49.29,"Rent","45 WEST 67 STREET , New York",10023
"1799",-73.9764258,40.7791956,"Rent","C5  -WALK-UP",NA,47.42,"Rent","45 WEST 75 STREET , New York",10023
"1800",-74.0063783,40.7436578,"Rent","R4  -ELEVATOR",NA,56.965,"Rent","450 WEST 17 STREET , New York",10011
"1801",-73.9944115,40.7588966,"Rent","RR  -CONRENT",NA,54.46,"Rent","450 WEST 42 STREET , New York",10036
"18021",-73.945006,40.827235,"Rent","D1  -ELEVATOR",NA,36.2,"Rent","452 WEST 149 STREET , New York",10031
"1803",-74.005545,40.7448244,"Rent","R4  -ELEVATOR",NA,47.18,"Rent","452 WEST 19 STREET , New York",10011
"1804",-73.9549939,40.8070501,"Rent","RR  -CONRENT",NA,33.57,"Rent","454 MANHATTAN AVENUE , New York",10026
"1805",-73.9981766,40.754877,"Rent","C4  -WALK-UP",NA,50.66,"Rent","454 WEST 35 STREET , New York",NA
"1806",-73.9608256,40.7978157,"Rent","R4  -ELEVATOR",NA,36.01,"Rent","455 CENTRAL PARK WEST , New York",10025
"1807",-73.9473481,40.7762478,"Rent","R4  -ELEVATOR",NA,49.41,"Rent","455 EAST 86 STREET , New York",10028
"1808",-73.9526052,40.7592235,"Rent","R4  -ELEVATOR",NA,42.49,"Rent","455 MAIN STREET , New York",10044
"1809",-73.9369924,40.8387144,"Rent","R4  -ELEVATOR",NA,48.84,"Rent","456 WEST 167 STREET , New York",10032
"1810",-73.942264,40.830952,"Rent","D3  -ELEVATOR",NA,16.84,"Rent","458 WEST 155 STREET , New York",10032
"1811",-73.990535,40.765557,"Rent","D1  -ELEVATOR",NA,48.6175,"Rent","458 WEST 52 STREET , New York",10019
"1812",-74.0098299,40.724533,"Rent","R4  -ELEVATOR",NA,47.41,"Rent","459 WASHINGTON STREET , New York",10013
"1813",-73.9564403,40.7837901,"Rent","D6  -ELEVATOR",NA,53.0492857142857,"Rent","46 EAST 91 STREET , New York",NA
"1814",-73.9956368,40.7129238,"Rent","R4  -ELEVATOR",NA,47.51,"Rent","46 HENRY STREET , New York",10002
"1815",-73.950858,40.7712538,"Rent","R4  -ELEVATOR",NA,41.39,"Rent","460 EAST 79 STREET , New York",10075
"1816",-73.9460393,40.8260138,"Rent","D1  -ELEVATOR",NA,27.06,"Rent","460 WEST 147 STREET , New York",NA
"1817",-73.9453275,40.8273578,"Rent","D1  -ELEVATOR",NA,37.83,"Rent","460 WEST 149 STREET , New York",NA
"1818",-73.9441794,40.8281964,"Rent","R4  -ELEVATOR",NA,36.2,"Rent","461 WEST 150 STREET , New York",10031
"1819",-73.9875483,40.7693647,"Rent","R4  -ELEVATOR",NA,45.22,"Rent","462 WEST 58 STREET , New York",10019
"1820",-73.9941959,40.7606792,"Rent","R4  -ELEVATOR",NA,53.31,"Rent","464 WEST 44 STREET , New York",10036
"1821",-74.001439,40.722277,"Rent","R4  -ELEVATOR",NA,32.94,"Rent","465 BROOME STREET , New York",10013
"1822",-74.0092074,40.7238094,"Rent","R9  -CONDOPS",NA,35.49,"Rent","465 GREENWICH STREET , New York",10013
"1823",-73.9702179,40.761657,"Rent","R9  -CONDOPS",NA,49.14,"Rent","465 PARK AVENUE , New York",10022
"1824",-74.0037054,40.7476868,"Rent","R9  -CONDOPS",NA,45.89,"Rent","465 WEST 23 STREET , New York",10011
"1825",-73.9599302,40.7987103,"Rent","R4  -ELEVATOR",NA,29.8,"Rent","467 CENTRAL PARK WEST , New York",10025
"1826",-73.9642924,40.8105124,"Rent","D3  -ELEVATOR",NA,32.8071428571429,"Rent","468 RIVERSIDE DRIVE , New York",NA
"1827",-73.9433528,40.8293505,"Rent","R4  -ELEVATOR",NA,29.58,"Rent","469 WEST 152 STREET , New York",10031
"1828",-74.0068066,40.7104705,"Rent","D9  -ELEVATOR",NA,46.94,"Rent","47 ANN STREET , New York",10038
"18291",-73.9885928,40.7380483,"Rent","R4  -ELEVATOR",NA,44.18,"Rent","47 EAST 19 STREET , New York",10003
"1830",-73.956039,40.784158,"Rent","R4  -ELEVATOR",NA,47.25,"Rent","47 EAST 91 STREET , New York",10128
"1831",-73.9926215,40.7265254,"Rent","R4  -ELEVATOR",NA,36.08,"Rent","47 GREAT JONES STREET , New York",10012
"18321",-73.94147,40.8112746,"Rent","R2  -WALK-UP",NA,32,"Rent","47 WEST 131 STREET , New York",10037
"1833",-74.0013903,40.7228261,"Rent","R4  -ELEVATOR",NA,90.97,"Rent","470 BROOME STREET , New York",10013
"1834",-73.9447305,40.8279665,"Rent","C1  -WALK-UP",NA,22.12,"Rent","470 WEST 150 STREET , New York",10031
"18351",-74.0008623,40.7215348,"Rent","R4  -ELEVATOR",NA,37.31,"Rent","473 BROADWAY , New York",10013
"1836",-73.9449142,40.8280312,"Rent","C1  -WALK-UP",NA,29.5,"Rent","474 WEST 150 STREET , New York",10031
"1837",-74.0004774,40.7214259,"Rent","R4  -ELEVATOR",NA,43.5,"Rent","475 BROADWAY , New York",10013
"1838",-73.9999441,40.7212502,"Rent","R9  -CONDOPS",NA,43.22,"Rent","476 BROADWAY , New York",10013
"1839",-74.002248,40.7225525,"Rent","R9  -CONDOPS",NA,36.02,"Rent","477 BROOME STREET , New York",10013
"1840",-73.988231,40.769165,"Rent","R9  -CONDOPS",NA,47.21,"Rent","477 WEST 57 STREET , New York",10019
"1841",-73.95928,40.7996,"Rent","R4  -ELEVATOR",NA,36.59,"Rent","478 CENTRAL PARK WEST , New York",10025
"1842",-73.9437202,40.8295955,"Rent","R4  -ELEVATOR",NA,31.22,"Rent","479 WEST 152 STREET , New York",10031
"1843",-74.010733,40.7049647,"Rent","R9  -CONDOPS",NA,34.37,"Rent","48 BEAVER STREET , New York",10004
"18441",-73.9471518,40.772245,"Rent","R4  -ELEVATOR",NA,56.22,"Rent","48 EAST END AVENUE , New York",10028
"1845",-73.9904644,40.7156098,"Rent","R4  -ELEVATOR",NA,50.74,"Rent","48 HESTER STREET , New York",10002
"1846",-73.9939715,40.7120383,"Rent","R4  -ELEVATOR",NA,41.67,"Rent","48 MARKET STREET , New York",10002
"1847",-73.9914606,40.7165076,"Rent","R4  -ELEVATOR",NA,44.51,"Rent","48 ORCHARD STREET , New York",10002
"1848",-74.0029971,40.7354101,"Rent","C4  -WALK-UP",NA,47.51,"Rent","48 PERRY STREET , New York",10014
"1849",-73.9384161,40.8153693,"Rent","R4  -ELEVATOR",NA,34.73,"Rent","48 WEST 138 STREET , New York",10037
"1850",-73.9796512,40.7742624,"Rent","D6  -ELEVATOR",NA,48.77,"Rent","48 WEST 68 STREET , New York",10023
"1851",-73.9511825,40.7594127,"Rent","RR  -CONRENT",NA,45.94,"Rent","480 MAIN STREET , New York",10044
"1852",-74.0097684,40.7255775,"Rent","R4  -ELEVATOR",NA,49.92,"Rent","481 WASHINGTON STREET , New York",10013
"1853",-73.9536737,40.7683037,"Rent","D1  -ELEVATOR",NA,48.2166666666667,"Rent","488 EAST 74 STREET , New York",NA
"1854",-73.9877319,40.739287,"Rent","R4  -ELEVATOR",NA,51.77,"Rent","49 EAST 21 STREET , New York",10010
"1855",-74.0091487,40.7145023,"Rent","R4  -ELEVATOR",NA,40.11,"Rent","49 WARREN STREET , New York",10007
"1856",-73.9536392,40.7682313,"Rent","D9  -ELEVATOR",NA,45.1166666666667,"Rent","490 EAST 74 STREET , New York",NA
"1857",-73.9791921,40.7875444,"Rent","D3  -ELEVATOR",NA,42.285,"Rent","495 WEST END AVENUE , New York",10024
"1858",-73.9997322,40.727498,"Rent","R4  -ELEVATOR",NA,50.71,"Rent","496 LA GUARDIA PLACE , New York",10012
"18591",-73.9890735,40.7406128,"Rent","R4  -ELEVATOR",NA,55.42,"Rent","5 EAST 22 STREET , New York",10010
"18601",-73.9790773,40.7546753,"Rent","R4  -ELEVATOR",NA,55.53,"Rent","5 EAST 44 STREET , New York",10017
"1861",NA,NA,"Rent","D2  -ELEVATOR",NA,41.605,"Rent","5 EAST 67 STREET , New York",10065
"1862",-73.959596,40.7815,"Rent","D6  -ELEVATOR",NA,45.09,"Rent","5 EAST 86 STREET , New York",10028
"1863",-74.003821,40.7181081,"Rent","R4  -ELEVATOR",NA,53.32,"Rent","5 FRANKLIN PLACE , New York",10013
"1864",-74.002554,40.7382985,"Rent","C5  -WALK-UP",NA,49.25,"Rent","5 JANE STREET , New York",10014
"1865",-74.0035021,40.7315048,"Rent","C5  -WALK-UP",NA,38.53,"Rent","5 MORTON STREET , New York",10014
"1866",-73.9466363,40.8012559,"Rent","D1  -ELEVATOR",NA,33.06,"Rent","5 WEST 116 STREET , New York",10026
"1867",-73.9418107,40.807981,"Rent","R4  -ELEVATOR",NA,34.31,"Rent","5 WEST 127 STREET , New York",10027
"1868",-73.9847935,40.7238123,"Rent","R9  -CONDOPS",NA,40.55,"Rent","50 AVENUE A , New York",10009
"1869",-73.996999,40.715319,"Rent","R4  -ELEVATOR",NA,42.74,"Rent","50 BAYARD STREET , New York",10013
"1870",-73.9760929,40.7653266,"Rent","R4  -ELEVATOR",NA,58.97,"Rent","50 CENTRAL PARK SOUTH , New York",10019
"1871",-73.9844951,40.7196187,"Rent","R4  -ELEVATOR",NA,53.64,"Rent","50 CLINTON STREET , New York",10002
"1872",-73.9383472,40.8079,"Rent","R4  -ELEVATOR",NA,31.77,"Rent","50 EAST 129 STREET , New York",10035
"1873",-73.9646597,40.7711487,"Rent","R4  -ELEVATOR",NA,42.28,"Rent","50 EAST 72 STREET , New York",10021
"1874",-74.002593,40.717182,"Rent","R4  -ELEVATOR",NA,54.52,"Rent","50 FRANKLIN STREET , New York",10013
"1875",-74.0087355,40.7173405,"Rent","R4  -ELEVATOR",NA,23.67,"Rent","50 HUDSON STREET , New York",10013
